appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
,,,,,,,924,9,209,31,36,9849,no,yes,yes,yes,20,86,7,79,1100mb,volatile-lru,3,yes,yes,yes,595,182,yes,16,no
,,,,,,,737,8,395,28,80,10963,no,yes,no,yes,27,92,25,88,1000mb,volatile-ttl,3,yes,no,yes,309,90,no,9,yes
,,,,,,,727,6,467,90,68,10089,no,no,yes,,,,,,1400mb,volatile-ttl,4,no,yes,no,678,250,yes,25,yes
,,,,,,,876,2,498,61,90,10392,yes,no,yes,yes,25,78,11,74,1100mb,allkeys-lru,5,yes,yes,yes,673,218,no,9,yes
,,,,,,,1053,5,157,28,66,10215,yes,yes,no,yes,12,75,4,85,1800mb,volatile-lfu,7,yes,yes,yes,655,154,no,36,yes
,,,,,,,951,8,278,26,35,11900,yes,yes,no,yes,8,96,10,81,2400mb,volatile-lfu,7,no,yes,yes,442,177,no,33,no
,,,,,,,997,2,201,90,87,9228,no,yes,no,yes,18,87,13,76,2100mb,noeviction,3,no,no,no,490,236,no,38,no
,,,,,,,789,4,192,86,47,9917,yes,no,yes,yes,30,70,28,83,2700mb,volatile-lfu,4,yes,yes,no,527,121,yes,1,no
,,,,,,,914,2,227,69,87,8249,yes,no,no,,,,,,2000mb,volatile-lfu,4,no,no,yes,354,157,yes,4,no
,,,,,,,1048,6,198,33,39,8526,no,yes,no,yes,19,82,6,74,1500mb,volatile-random,6,no,no,no,310,52,no,34,yes
,,,,,,,1038,8,148,49,71,10664,no,yes,yes,,,,,,1700mb,allkeys-lru,4,yes,no,yes,625,230,no,20,yes
,,,,,,,740,9,186,53,78,8989,no,yes,yes,,,,,,1500mb,volatile-lru,7,yes,no,yes,284,213,yes,21,no
,,,,,,,743,3,265,20,48,11406,no,no,yes,,,,,,1100mb,volatile-ttl,5,no,no,no,561,247,yes,18,no
,,,,,,,1060,1,301,57,40,8224,no,yes,yes,yes,5,82,20,70,2600mb,volatile-lfu,3,no,yes,no,745,181,no,5,no
,,,,,,,990,8,451,30,59,9963,no,yes,yes,,,,,,2900mb,volatile-lfu,6,no,no,yes,681,166,yes,2,yes
,,,,,,,1080,5,308,87,42,8382,no,yes,yes,yes,7,80,4,75,1700mb,allkeys-lfu,6,yes,no,yes,402,94,yes,35,yes
,,,,,,,881,2,498,87,79,8133,no,yes,no,,,,,,2200mb,volatile-ttl,4,yes,no,no,723,158,no,27,no
,,,,,,,993,1,204,62,80,8217,no,yes,no,,,,,,1000mb,allkeys-random,6,no,no,no,577,134,no,1,yes
,,,,,,,900,3,493,99,43,10540,no,yes,no,yes,18,88,2,71,1000mb,volatile-random,4,no,no,no,646,91,no,33,yes
,,,,,,,814,2,381,17,75,8705,yes,yes,no,yes,25,76,24,78,1800mb,volatile-random,3,no,no,no,395,177,no,5,no
,,,,,,,864,6,402,29,67,8981,no,no,no,yes,15,91,19,72,2600mb,allkeys-lru,7,yes,yes,no,582,213,yes,26,yes
,,,,,,,759,6,396,52,65,11308,yes,no,no,yes,6,90,15,75,1600mb,volatile-ttl,7,no,no,yes,361,51,yes,11,yes
,,,,,,,955,8,336,87,79,8983,yes,no,no,,,,,,1800mb,volatile-ttl,4,yes,no,no,707,51,no,23,no
,,,,,,,992,3,413,65,41,11901,no,no,no,,,,,,1300mb,allkeys-lru,5,no,no,no,357,102,no,31,yes
,,,,,,,737,6,353,47,33,11057,yes,no,yes,yes,27,92,18,74,1800mb,volatile-lfu,3,yes,yes,no,360,96,no,16,no
,,,,,,,721,8,408,54,87,11620,yes,no,no,yes,18,100,16,86,2600mb,volatile-random,5,no,no,yes,528,167,yes,37,yes
,,,,,,,911,9,306,78,83,11517,no,yes,yes,,,,,,2100mb,volatile-lru,4,no,no,yes,478,124,yes,37,no
,,,,,,,1024,5,370,35,47,10494,yes,yes,no,yes,11,99,8,86,2700mb,allkeys-lru,4,no,yes,no,652,45,no,2,yes
,,,,,,,896,2,167,25,34,10223,yes,yes,no,,,,,,1800mb,allkeys-lfu,5,yes,yes,yes,741,145,yes,20,no
,,,,,,,991,4,319,30,45,8902,no,yes,yes,yes,6,88,6,90,1800mb,allkeys-lru,4,no,yes,yes,365,79,no,22,yes
,,,,,,,1018,5,221,37,32,8727,yes,yes,no,,,,,,1700mb,volatile-lru,7,yes,yes,yes,461,141,yes,37,yes
,,,,,,,883,5,225,26,74,9267,no,yes,yes,,,,,,1900mb,allkeys-random,3,no,yes,yes,532,198,yes,16,no
,,,,,,,933,2,493,24,80,9449,yes,yes,yes,,,,,,1700mb,allkeys-lfu,4,no,yes,yes,749,59,yes,35,yes
,,,,,,,757,4,167,31,40,9322,no,no,yes,yes,5,96,23,90,1300mb,allkeys-lru,6,yes,no,yes,271,59,yes,11,yes
,,,,,,,750,3,108,98,39,11975,no,no,no,yes,22,71,15,88,2900mb,allkeys-random,3,yes,yes,no,549,232,yes,23,no
,,,,,,,792,8,245,88,44,9935,no,yes,yes,,,,,,1000mb,volatile-lfu,7,yes,no,yes,268,242,yes,35,yes
,,,,,,,944,1,436,20,58,9155,no,yes,yes,,,,,,1300mb,volatile-ttl,4,yes,no,yes,510,237,yes,33,no
,,,,,,,817,2,429,90,53,10447,yes,yes,yes,yes,26,80,22,82,1800mb,noeviction,7,yes,yes,yes,296,180,yes,15,yes
,,,,,,,874,7,161,17,54,9116,no,no,yes,yes,12,74,16,73,1400mb,volatile-lfu,5,no,no,yes,581,41,yes,35,yes
,,,,,,,704,5,439,23,54,8607,yes,yes,no,yes,21,99,14,90,2600mb,noeviction,7,no,yes,no,596,29,no,25,no
,,,,,,,768,5,271,48,54,10555,no,no,no,,,,,,1400mb,volatile-random,6,yes,no,no,634,26,yes,24,yes
,,,,,,,951,4,191,81,88,10623,yes,no,yes,,,,,,1400mb,allkeys-random,5,yes,no,yes,558,76,no,28,yes
,,,,,,,765,1,355,24,48,10577,no,yes,yes,yes,21,81,4,74,1600mb,allkeys-lru,3,no,yes,yes,340,76,yes,34,no
,,,,,,,965,5,109,80,86,10648,no,yes,yes,yes,3,80,12,79,2700mb,allkeys-random,7,no,yes,yes,728,211,yes,4,yes
,,,,,,,740,6,136,30,69,10338,no,no,no,yes,22,79,21,71,1400mb,allkeys-random,5,no,no,yes,451,61,yes,13,yes
,,,,,,,936,2,372,29,46,8501,no,no,no,yes,24,77,23,81,1800mb,volatile-lfu,4,no,yes,yes,284,248,no,21,yes
,,,,,,,954,7,497,96,48,8386,yes,yes,no,,,,,,2100mb,allkeys-random,5,no,no,yes,530,209,yes,21,yes
,,,,,,,846,1,366,37,72,8615,yes,no,yes,yes,10,74,13,71,1300mb,volatile-ttl,4,no,yes,yes,611,156,no,28,no
,,,,,,,881,3,205,84,62,8606,yes,no,yes,yes,4,100,11,84,1800mb,volatile-random,3,no,yes,yes,268,202,yes,15,no
,,,,,,,960,5,414,49,30,10752,yes,yes,no,yes,20,83,24,89,2400mb,volatile-lfu,6,yes,no,no,699,150,no,38,no
,,,,,,,885,5,432,44,63,9080,no,yes,no,yes,24,70,8,75,2700mb,volatile-random,6,no,no,yes,352,235,yes,14,yes
,,,,,,,744,4,345,11,65,11429,no,no,yes,,,,,,2900mb,allkeys-random,5,yes,yes,no,362,236,no,4,yes
,,,,,,,733,2,236,68,53,8483,yes,yes,no,yes,28,72,22,90,1400mb,allkeys-lfu,5,yes,no,yes,545,102,yes,6,no
,,,,,,,804,3,415,82,44,11673,yes,no,no,yes,6,93,29,72,2400mb,allkeys-lru,4,no,yes,no,535,235,yes,31,no
,,,,,,,1046,8,218,63,36,10866,yes,no,no,,,,,,2100mb,volatile-random,7,yes,yes,yes,491,235,yes,32,yes
,,,,,,,942,3,440,44,57,9185,no,yes,yes,,,,,,1600mb,volatile-random,7,no,yes,no,270,76,no,26,no
,,,,,,,858,4,495,89,42,8425,no,no,no,,,,,,1800mb,allkeys-lfu,3,yes,no,no,591,51,yes,31,no
,,,,,,,754,2,171,23,66,8385,yes,yes,yes,yes,7,94,26,83,1100mb,volatile-lfu,6,no,yes,yes,523,92,no,2,no
,,,,,,,880,3,360,21,74,9944,yes,no,yes,yes,25,77,7,89,1700mb,allkeys-lru,5,yes,no,no,275,86,yes,24,yes
,,,,,,,735,5,180,35,87,8834,yes,no,no,,,,,,1700mb,volatile-ttl,3,yes,no,no,357,178,no,33,yes
,,,,,,,808,2,336,20,62,11942,yes,no,no,yes,17,95,12,73,1300mb,volatile-ttl,3,no,yes,no,328,16,no,22,yes
,,,,,,,1048,9,373,59,82,10081,yes,yes,yes,yes,23,74,14,83,2700mb,allkeys-lru,7,yes,no,yes,452,100,no,31,yes
,,,,,,,720,5,399,50,50,11718,yes,no,yes,yes,24,100,4,83,2600mb,allkeys-random,7,yes,no,no,693,208,yes,13,no
,,,,,,,732,5,222,28,35,8829,yes,no,no,yes,6,81,15,79,2500mb,volatile-lfu,3,yes,yes,no,536,191,no,26,no
,,,,,,,827,9,301,62,41,9196,yes,no,no,yes,1,93,14,84,2100mb,allkeys-lfu,3,no,no,no,737,176,yes,21,yes
,,,,,,,1022,2,286,31,46,8020,no,no,no,yes,21,94,17,82,2600mb,allkeys-lfu,6,no,no,yes,311,223,no,7,yes
,,,,,,,1012,6,421,31,40,10633,yes,yes,no,yes,15,74,10,78,1900mb,allkeys-lru,7,no,no,no,528,122,no,33,yes
,,,,,,,792,4,260,94,72,8023,no,yes,yes,,,,,,2500mb,allkeys-lfu,6,yes,no,no,302,138,no,33,yes
,,,,,,,786,4,475,52,65,11765,yes,yes,yes,yes,3,98,7,77,1000mb,allkeys-lfu,7,no,yes,yes,700,212,no,5,no
,,,,,,,765,6,216,81,82,8900,no,yes,yes,yes,6,96,3,86,1600mb,allkeys-lru,5,yes,no,yes,627,248,yes,33,yes
,,,,,,,986,8,384,99,37,9990,no,no,no,yes,12,75,7,73,2900mb,volatile-random,3,yes,yes,yes,525,95,yes,2,no
,,,,,,,929,1,490,15,47,10293,yes,yes,yes,yes,20,99,12,87,2300mb,volatile-random,4,yes,no,no,748,63,yes,26,yes
,,,,,,,725,6,102,20,76,9177,no,yes,yes,,,,,,2800mb,allkeys-lfu,7,no,no,no,641,57,yes,4,yes
,,,,,,,982,2,409,41,51,10346,no,no,yes,yes,15,80,11,87,1200mb,allkeys-lru,4,no,yes,no,330,221,no,1,no
,,,,,,,1026,4,391,66,80,8136,yes,yes,no,yes,17,80,26,71,1500mb,allkeys-lru,5,yes,yes,no,264,47,no,19,no
,,,,,,,903,6,294,13,81,11831,no,no,yes,,,,,,1000mb,volatile-random,7,no,yes,yes,541,22,no,3,no
,,,,,,,903,8,137,99,62,11666,no,yes,yes,,,,,,1000mb,volatile-random,5,yes,yes,no,403,255,no,33,yes
,,,,,,,786,6,125,37,64,9250,yes,yes,yes,yes,12,88,2,79,1100mb,allkeys-lfu,4,yes,no,no,509,138,no,28,no
,,,,,,,836,7,283,49,50,9130,yes,yes,no,,,,,,2200mb,volatile-random,5,no,yes,yes,538,29,yes,13,yes
,,,,,,,1012,1,306,54,88,11091,yes,no,yes,,,,,,2200mb,volatile-lru,4,yes,no,no,515,167,yes,36,no
,,,,,,,711,4,371,42,90,10744,no,yes,yes,,,,,,2800mb,volatile-lru,7,yes,no,no,449,108,yes,5,no
,,,,,,,859,8,237,89,89,10344,yes,yes,yes,yes,14,73,29,77,1200mb,allkeys-lfu,3,yes,yes,yes,398,151,yes,19,no
,,,,,,,956,8,114,40,47,11135,yes,yes,yes,yes,26,72,9,78,2300mb,volatile-lfu,3,no,yes,no,436,211,yes,1,yes
,,,,,,,959,8,244,77,35,8718,no,yes,no,,,,,,2000mb,noeviction,4,yes,yes,yes,476,165,no,35,no
,,,,,,,806,8,241,37,48,10532,no,yes,no,yes,29,70,7,81,2700mb,allkeys-random,3,no,no,yes,674,110,yes,27,yes
,,,,,,,932,7,279,71,33,9449,no,no,no,yes,21,81,6,89,2000mb,noeviction,3,no,no,no,518,46,yes,39,yes
,,,,,,,952,2,464,62,83,10574,yes,yes,yes,yes,10,80,29,79,1100mb,allkeys-lfu,5,no,yes,no,338,29,no,6,yes
,,,,,,,1073,2,470,37,57,8334,yes,no,yes,,,,,,2400mb,volatile-random,3,yes,no,no,652,128,yes,9,no
,,,,,,,1071,4,133,35,69,8596,no,no,no,yes,4,73,24,83,1500mb,noeviction,6,no,no,yes,262,184,yes,7,no
,,,,,,,716,1,136,95,74,11904,yes,yes,no,,,,,,1000mb,volatile-random,4,yes,yes,yes,354,128,yes,13,no
,,,,,,,778,5,326,48,31,8676,no,no,yes,,,,,,2100mb,volatile-random,5,no,no,no,739,208,yes,32,no
,,,,,,,877,3,184,92,56,8678,yes,yes,no,yes,14,97,11,79,2200mb,allkeys-random,5,no,no,no,375,128,yes,36,no
,,,,,,,755,5,313,39,81,8636,yes,no,no,yes,14,81,26,81,1300mb,volatile-random,5,no,no,no,381,83,no,15,yes
,,,,,,,1070,5,183,14,42,11677,no,yes,no,,,,,,1900mb,volatile-ttl,7,no,yes,no,617,141,no,32,no
,,,,,,,1007,9,214,11,49,8205,no,yes,no,,,,,,2900mb,volatile-random,6,yes,yes,yes,629,73,no,5,no
,,,,,,,992,7,311,36,71,10169,no,no,yes,,,,,,1600mb,volatile-lfu,3,yes,yes,no,478,93,yes,4,no
,,,,,,,856,2,154,37,51,10424,no,yes,no,yes,18,87,3,89,2400mb,allkeys-lfu,4,no,yes,yes,313,148,no,3,yes
,,,,,,,894,4,179,87,56,9109,yes,yes,no,,,,,,1500mb,allkeys-random,3,yes,yes,no,699,140,no,26,no
,,,,,,,788,4,323,66,62,10988,no,yes,yes,,,,,,2000mb,volatile-ttl,7,yes,yes,no,458,237,no,22,no
,,,,,,,711,7,493,31,51,8053,no,no,no,yes,17,81,7,83,2200mb,volatile-lfu,4,yes,no,yes,713,26,no,16,yes
,,,,,,,791,1,472,10,48,9897,no,yes,no,yes,29,74,1,88,2400mb,noeviction,7,no,no,yes,435,56,no,1,no
,,,,,,,1040,6,128,82,77,10519,no,yes,yes,,,,,,2600mb,allkeys-lfu,3,yes,no,no,330,175,no,10,yes
,,,,,,,948,2,198,71,49,10349,no,no,no,yes,5,75,22,88,2900mb,noeviction,6,yes,yes,yes,333,123,yes,3,yes
,,,,,,,1004,8,286,63,65,10393,no,yes,yes,yes,24,81,27,85,2900mb,allkeys-lru,4,yes,yes,yes,332,125,yes,35,yes
,,,,,,,904,6,461,83,32,9263,yes,yes,yes,yes,17,82,26,73,2900mb,volatile-ttl,4,no,no,no,646,153,yes,25,yes
,,,,,,,856,2,428,61,78,11900,yes,no,no,yes,25,86,12,81,2900mb,volatile-ttl,5,yes,no,yes,425,168,yes,11,no
,,,,,,,788,2,488,100,84,10132,yes,yes,no,yes,2,89,3,87,2800mb,volatile-lru,5,yes,no,no,512,211,no,6,no
,,,,,,,713,6,428,65,74,11020,no,yes,no,yes,8,93,7,80,2700mb,volatile-lru,6,yes,yes,yes,684,57,yes,4,yes
,,,,,,,1017,7,171,72,81,11796,yes,yes,yes,,,,,,1200mb,volatile-lfu,4,no,no,yes,343,81,no,13,yes
,,,,,,,972,7,392,81,82,11766,no,yes,yes,yes,13,89,22,88,2600mb,allkeys-random,3,yes,no,no,602,140,yes,14,no
,,,,,,,765,6,202,91,87,10637,no,no,no,yes,23,97,29,82,2200mb,volatile-lfu,3,yes,yes,no,610,135,yes,14,no
,,,,,,,984,5,103,67,38,8834,yes,no,yes,,,,,,1000mb,volatile-lfu,5,yes,yes,yes,453,61,no,29,yes
,,,,,,,828,6,327,47,86,11095,no,yes,no,,,,,,2700mb,volatile-ttl,6,yes,yes,yes,610,214,no,24,no
,,,,,,,789,2,117,71,83,10733,no,no,yes,,,,,,1500mb,allkeys-lfu,6,yes,no,yes,302,185,no,25,yes
,,,,,,,846,4,275,84,47,9549,no,no,yes,yes,1,79,23,89,2500mb,allkeys-random,4,yes,yes,yes,496,229,yes,33,no
,,,,,,,848,3,109,96,56,10288,no,no,no,yes,30,99,11,78,1100mb,volatile-ttl,6,yes,no,no,486,210,yes,18,no
,,,,,,,865,2,205,54,85,11062,yes,yes,no,yes,30,81,3,70,2100mb,volatile-random,3,yes,no,yes,674,227,yes,39,yes
,,,,,,,735,5,485,58,39,8445,yes,no,yes,,,,,,2400mb,noeviction,7,no,no,no,476,142,yes,19,no
,,,,,,,873,6,234,19,83,11612,no,yes,no,yes,18,90,25,87,2100mb,allkeys-lfu,4,no,yes,yes,702,135,yes,2,yes
,,,,,,,1055,2,150,79,42,8397,no,no,yes,,,,,,2100mb,volatile-ttl,6,no,yes,yes,618,157,yes,35,yes
,,,,,,,1078,8,492,85,53,11630,yes,yes,no,,,,,,2100mb,volatile-lru,5,no,yes,yes,727,217,no,35,yes
,,,,,,,1087,1,444,76,36,8840,yes,no,no,,,,,,2500mb,noeviction,5,yes,no,yes,442,229,yes,4,no
,,,,,,,1081,3,495,34,82,11833,no,yes,no,yes,28,89,28,72,1400mb,volatile-random,5,yes,yes,yes,412,220,yes,27,yes
,,,,,,,924,5,406,27,47,8008,yes,yes,yes,yes,2,86,14,76,2700mb,volatile-ttl,5,yes,yes,yes,433,210,yes,36,yes
,,,,,,,893,1,432,100,66,9100,no,yes,yes,yes,24,84,11,76,2100mb,allkeys-random,3,yes,yes,no,733,232,yes,40,yes
,,,,,,,964,3,111,78,81,10294,no,no,yes,yes,2,70,10,74,2900mb,allkeys-random,5,no,no,no,693,43,no,13,yes
,,,,,,,784,1,406,12,75,10162,yes,no,no,yes,5,93,16,70,1800mb,allkeys-random,5,no,no,no,273,120,no,32,no
,,,,,,,726,5,218,45,31,11733,yes,no,no,yes,13,80,30,83,2500mb,allkeys-lru,3,no,no,yes,399,180,no,17,yes
,,,,,,,790,7,134,38,86,10021,no,no,yes,yes,24,72,11,85,1600mb,volatile-random,5,no,no,no,748,85,no,2,yes
,,,,,,,899,4,213,69,69,11531,no,no,no,yes,15,80,21,73,2500mb,volatile-lru,5,no,yes,yes,406,73,yes,8,yes
,,,,,,,1022,5,438,59,82,11020,no,yes,no,,,,,,1200mb,volatile-ttl,7,no,no,no,607,86,no,10,no
,,,,,,,1097,8,358,28,71,9124,yes,no,yes,yes,21,80,26,83,2800mb,noeviction,4,yes,no,no,380,147,no,10,yes
,,,,,,,749,1,312,65,33,11074,yes,yes,no,,,,,,1400mb,volatile-lfu,7,no,yes,no,562,45,no,11,no
,,,,,,,715,8,211,92,33,8651,no,yes,yes,,,,,,1300mb,allkeys-lfu,3,no,no,no,431,239,no,26,no
,,,,,,,706,1,146,66,86,9340,no,yes,no,,,,,,1500mb,volatile-ttl,4,yes,no,yes,270,145,no,24,yes
,,,,,,,823,3,347,39,48,10195,no,yes,yes,,,,,,2000mb,volatile-lfu,5,no,no,yes,650,253,yes,4,no
,,,,,,,1039,4,262,54,47,11873,yes,yes,no,yes,2,79,8,90,1400mb,noeviction,5,yes,no,no,653,231,yes,9,yes
,,,,,,,836,9,367,70,47,11960,yes,no,no,yes,5,90,5,79,1700mb,allkeys-lru,3,yes,yes,no,441,58,no,19,no
,,,,,,,873,7,102,58,52,10659,yes,no,yes,,,,,,1100mb,volatile-lru,4,yes,no,no,605,158,no,27,no
,,,,,,,717,2,432,74,32,9263,no,no,no,,,,,,1000mb,allkeys-lfu,7,no,no,yes,263,60,no,16,yes
,,,,,,,737,7,448,24,57,8541,yes,yes,no,yes,6,80,7,80,1500mb,volatile-ttl,4,yes,yes,yes,726,139,no,2,no
,,,,,,,867,9,335,94,49,8741,no,yes,no,yes,3,77,14,76,2800mb,noeviction,7,no,no,no,295,72,no,38,no
,,,,,,,1000,4,208,93,43,9891,no,yes,yes,,,,,,2700mb,allkeys-lru,7,no,yes,no,363,200,no,26,no
,,,,,,,1034,4,219,49,81,11688,yes,yes,yes,yes,3,75,11,87,2600mb,volatile-random,3,no,no,yes,612,190,no,35,no
,,,,,,,999,5,332,16,53,9557,yes,no,no,,,,,,1300mb,volatile-ttl,4,no,no,no,626,250,no,5,yes
,,,,,,,1032,3,105,92,46,11754,no,yes,yes,yes,12,73,27,90,2300mb,allkeys-random,5,no,no,no,540,31,no,26,no
,,,,,,,1013,1,447,100,41,10524,no,yes,no,,,,,,2400mb,noeviction,6,yes,no,yes,416,211,yes,6,yes
,,,,,,,929,9,451,82,50,9324,no,yes,no,yes,25,89,20,78,1600mb,allkeys-lfu,6,yes,no,no,572,254,no,22,no
,,,,,,,865,7,331,44,47,9333,yes,yes,yes,yes,30,77,27,80,2600mb,noeviction,3,no,no,yes,746,159,no,1,no
,,,,,,,994,1,465,83,56,8623,yes,yes,yes,,,,,,1700mb,volatile-random,7,no,yes,yes,386,209,yes,6,no
,,,,,,,924,4,143,96,69,10945,no,no,yes,,,,,,2900mb,allkeys-lfu,7,yes,no,no,323,54,yes,39,no
,,,,,,,1033,9,189,31,43,9132,yes,yes,yes,yes,11,73,5,83,2200mb,noeviction,6,no,yes,yes,489,256,yes,7,yes
,,,,,,,1074,2,384,59,61,11279,no,no,no,,,,,,2100mb,allkeys-random,3,no,no,yes,290,59,yes,16,no
,,,,,,,757,9,178,99,73,8502,yes,no,yes,yes,12,100,5,82,2700mb,allkeys-random,6,no,yes,yes,446,133,yes,36,no
,,,,,,,1049,7,491,63,62,11782,yes,yes,no,yes,4,72,14,89,1000mb,noeviction,3,yes,no,no,271,151,yes,1,yes
,,,,,,,759,7,387,43,84,8117,yes,no,yes,,,,,,2400mb,volatile-lfu,5,no,no,no,641,90,yes,13,yes
,,,,,,,1048,5,256,94,74,11198,no,no,yes,,,,,,1900mb,volatile-lfu,4,yes,yes,no,622,131,no,17,no
,,,,,,,849,9,358,58,32,10870,yes,yes,yes,yes,16,84,26,83,2400mb,volatile-lfu,7,no,no,yes,387,37,yes,37,yes
,,,,,,,893,3,208,96,36,11825,yes,no,yes,,,,,,2100mb,volatile-ttl,4,yes,no,no,341,48,no,4,yes
,,,,,,,1006,5,229,14,54,11026,yes,no,no,,,,,,1000mb,allkeys-lfu,5,yes,yes,no,431,170,yes,10,no
,,,,,,,982,5,392,17,67,11218,yes,no,no,yes,16,73,6,83,1200mb,volatile-lfu,5,yes,no,no,696,220,no,20,yes
,,,,,,,1056,4,127,73,62,9096,yes,no,no,yes,14,71,26,78,1700mb,noeviction,4,yes,no,yes,432,40,no,16,yes
,,,,,,,865,1,249,60,70,9729,no,no,no,yes,30,97,1,72,2400mb,allkeys-lfu,3,yes,yes,no,647,210,no,34,no
,,,,,,,913,7,182,100,54,9651,no,yes,no,,,,,,1900mb,volatile-ttl,4,no,no,no,569,69,no,30,no
,,,,,,,1017,2,192,46,85,9087,yes,yes,yes,yes,28,80,7,83,1400mb,allkeys-random,3,yes,yes,no,583,100,no,32,yes
,,,,,,,924,6,238,16,35,11478,no,yes,no,,,,,,1800mb,allkeys-random,3,yes,no,yes,521,135,yes,31,no
,,,,,,,958,5,181,100,81,8920,yes,no,no,yes,12,97,27,74,1200mb,noeviction,4,yes,yes,no,361,160,yes,36,no
,,,,,,,918,5,114,85,39,11767,no,yes,yes,,,,,,1200mb,volatile-lfu,7,yes,no,yes,476,149,yes,39,yes
,,,,,,,995,7,482,89,51,9456,no,yes,yes,yes,24,76,6,78,1900mb,volatile-lru,3,yes,no,yes,292,199,no,6,no
,,,,,,,837,2,197,12,90,10563,yes,no,yes,,,,,,1900mb,volatile-lru,3,no,no,yes,573,206,yes,11,no
,,,,,,,943,4,183,26,47,9361,yes,no,no,,,,,,2800mb,volatile-lru,4,no,no,no,619,221,yes,25,yes
,,,,,,,877,6,233,69,77,10561,no,no,no,yes,2,81,16,75,2600mb,volatile-lfu,7,yes,no,yes,491,111,yes,25,yes
,,,,,,,882,1,157,44,50,9612,no,no,yes,,,,,,1100mb,allkeys-lru,7,yes,no,no,584,34,yes,34,no
,,,,,,,769,8,339,12,54,10525,yes,yes,no,,,,,,2800mb,volatile-lfu,7,no,yes,no,569,178,no,40,no
,,,,,,,881,4,357,100,42,10595,yes,yes,yes,,,,,,2900mb,noeviction,3,no,yes,no,621,36,yes,7,yes
,,,,,,,787,5,306,20,80,10032,no,yes,yes,yes,7,98,5,79,2100mb,volatile-random,4,yes,no,yes,386,202,yes,8,yes
,,,,,,,1088,5,485,59,65,11960,no,no,yes,,,,,,2900mb,allkeys-random,4,yes,no,no,322,155,no,30,yes
,,,,,,,794,4,250,63,58,10783,no,yes,yes,yes,18,80,4,82,1100mb,volatile-lru,5,yes,no,yes,660,218,no,35,yes
,,,,,,,894,8,186,45,79,9499,yes,yes,yes,,,,,,2900mb,volatile-random,3,yes,yes,no,588,41,no,16,no
,,,,,,,1040,8,441,23,61,11063,yes,yes,no,yes,11,96,14,88,1500mb,volatile-lru,6,no,yes,no,577,116,no,21,yes
,,,,,,,814,6,455,40,55,9254,yes,no,no,,,,,,2000mb,noeviction,5,yes,no,no,698,31,yes,19,yes
,,,,,,,713,2,412,17,81,9722,no,no,no,,,,,,1600mb,allkeys-lfu,5,no,yes,yes,529,89,no,35,yes
,,,,,,,1086,9,357,80,51,10710,yes,no,no,yes,4,72,28,88,2400mb,noeviction,6,yes,no,yes,668,178,yes,36,no
,,,,,,,993,5,212,95,51,9084,yes,yes,yes,,,,,,1000mb,noeviction,6,yes,no,no,615,42,no,2,no
,,,,,,,844,9,232,87,63,9484,yes,yes,yes,,,,,,1600mb,volatile-lfu,4,no,yes,no,475,160,yes,33,yes
,,,,,,,1025,2,449,16,43,11433,no,no,no,,,,,,2300mb,noeviction,3,yes,no,no,361,73,yes,18,yes
,,,,,,,866,3,168,70,31,11904,no,no,no,yes,6,90,6,79,1900mb,volatile-random,3,yes,yes,no,688,62,no,1,yes
,,,,,,,948,9,364,11,31,11343,no,yes,yes,yes,29,90,17,76,1600mb,volatile-random,5,yes,yes,no,659,218,yes,28,yes
,,,,,,,812,4,323,20,80,11872,no,yes,yes,yes,15,78,7,75,1500mb,volatile-random,4,no,no,no,399,133,no,35,no
,,,,,,,969,6,478,46,71,11306,no,yes,yes,yes,15,80,30,87,2100mb,volatile-lru,7,yes,yes,yes,331,236,no,31,yes
,,,,,,,710,8,250,85,35,9777,yes,yes,no,yes,15,85,22,70,1500mb,volatile-ttl,6,yes,yes,yes,458,234,yes,6,no
,,,,,,,1088,3,216,81,35,10696,yes,no,yes,,,,,,1800mb,allkeys-lfu,3,no,no,no,337,128,yes,11,no
,,,,,,,778,2,191,73,68,10552,no,no,no,,,,,,2600mb,volatile-lru,6,no,yes,no,654,193,yes,36,no
,,,,,,,822,8,312,53,76,8752,no,no,no,,,,,,1100mb,volatile-lfu,3,no,yes,yes,339,232,yes,32,yes
,,,,,,,915,1,108,42,78,9430,no,no,yes,yes,15,93,10,73,1000mb,volatile-lfu,6,yes,no,no,313,253,no,35,yes
,,,,,,,930,1,263,73,63,11878,no,yes,yes,,,,,,1000mb,allkeys-random,7,no,yes,yes,525,203,yes,34,yes
,,,,,,,1086,4,375,28,30,10047,no,yes,yes,yes,14,94,6,78,2300mb,volatile-lru,7,no,no,yes,309,148,no,16,no
,,,,,,,789,2,225,34,63,10253,yes,no,yes,yes,6,100,1,75,1600mb,volatile-lfu,7,no,yes,yes,460,125,yes,1,yes
