appendonly,appendfsync,auto-aof-rewrite-percentage,auto-aof-rewrite-min-size,no-appendfsync-on-rewrite,aof-rewrite-incremental-fsync,aof-use-rdb-preamble,save0_0,save0_1,save1_0,save1_1,save2_0,save2_1,rdbcompression,rdbchecksum,rdb-save-incremental-fsync,activedefrag,active-defrag-threshold-lower,active-defrag-threshold-upper,active-defrag-cycle-min,active-defrag-cycle-max,maxmemory,maxmemory-policy,maxmemory-samples,lazyfree-lazy-eviction,lazyfree-lazy-expire,lazyfree-lazy-server-del,hash-max-ziplist-entries,hash-max-ziplist-value,activerehashing,hz,dynamic-hz
yes,no,184,86mb,no,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-lru,6,yes,no,no,383,73,yes,31,yes
yes,everysec,96,47mb,yes,yes,no,,,,,,,,,,yes,11,74,14,80,2200mb,volatile-lfu,4,yes,yes,no,592,39,yes,21,yes
yes,everysec,133,79mb,yes,no,yes,,,,,,,,,,yes,23,92,24,86,2700mb,allkeys-lru,4,yes,yes,yes,339,217,yes,8,yes
yes,no,73,116mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-lfu,3,yes,yes,yes,702,174,no,29,no
yes,no,146,187mb,yes,no,yes,,,,,,,,,,,,,,,2000mb,volatile-lru,4,yes,no,yes,682,20,yes,26,no
yes,no,137,33mb,no,yes,yes,,,,,,,,,,yes,24,82,15,90,1300mb,allkeys-random,5,no,yes,yes,370,230,no,24,yes
yes,everysec,168,17mb,yes,yes,no,,,,,,,,,,,,,,,1100mb,allkeys-lfu,5,yes,yes,yes,320,239,yes,20,yes
yes,always,175,123mb,no,yes,yes,,,,,,,,,,,,,,,2300mb,allkeys-lfu,7,no,yes,yes,356,175,yes,14,no
yes,always,69,82mb,no,yes,yes,,,,,,,,,,yes,22,100,26,75,1500mb,allkeys-random,4,no,yes,no,593,164,yes,37,no
yes,no,57,84mb,no,yes,yes,,,,,,,,,,yes,19,82,23,82,1000mb,volatile-random,6,yes,yes,no,411,142,yes,22,no
yes,always,199,41mb,no,yes,no,,,,,,,,,,,,,,,1600mb,volatile-lfu,4,yes,no,yes,285,134,no,8,yes
yes,everysec,183,47mb,yes,no,no,,,,,,,,,,,,,,,2100mb,volatile-ttl,5,yes,yes,no,697,237,yes,18,yes
yes,no,116,87mb,yes,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-lru,6,no,no,yes,569,129,no,23,yes
yes,everysec,165,100mb,no,no,no,,,,,,,,,,,,,,,2100mb,volatile-random,6,yes,no,yes,294,121,no,4,no
yes,no,192,57mb,no,yes,yes,,,,,,,,,,yes,20,97,20,87,1700mb,allkeys-lfu,5,yes,no,yes,389,68,no,19,yes
yes,always,63,123mb,yes,no,no,,,,,,,,,,yes,27,100,3,82,2800mb,allkeys-lru,6,no,no,yes,472,147,no,9,yes
yes,everysec,111,89mb,no,yes,yes,,,,,,,,,,,,,,,1200mb,volatile-ttl,7,yes,no,yes,580,116,no,35,no
yes,no,194,69mb,yes,yes,yes,,,,,,,,,,yes,13,88,18,79,1200mb,volatile-lru,6,no,no,yes,635,84,yes,24,no
yes,everysec,142,16mb,yes,yes,yes,,,,,,,,,,yes,3,99,29,78,2500mb,noeviction,4,yes,yes,no,305,242,no,7,no
yes,everysec,85,233mb,no,yes,no,,,,,,,,,,,,,,,1400mb,noeviction,7,yes,no,yes,709,73,no,27,no
yes,no,131,27mb,yes,yes,no,,,,,,,,,,,,,,,1100mb,volatile-lfu,4,no,no,no,352,115,no,3,yes
yes,always,183,78mb,yes,yes,no,,,,,,,,,,,,,,,1900mb,allkeys-random,5,no,yes,yes,564,82,no,24,yes
yes,always,172,144mb,yes,no,no,,,,,,,,,,,,,,,1600mb,allkeys-lru,5,yes,yes,no,654,105,yes,34,yes
yes,everysec,159,43mb,no,yes,yes,,,,,,,,,,yes,12,86,13,74,1600mb,allkeys-lfu,6,no,yes,yes,617,122,yes,5,no
yes,always,114,199mb,no,no,no,,,,,,,,,,,,,,,1900mb,volatile-lru,7,no,no,no,341,106,yes,23,no
yes,always,68,55mb,yes,no,yes,,,,,,,,,,yes,26,88,12,81,2200mb,allkeys-random,3,no,no,yes,348,28,yes,39,no
yes,no,133,113mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,allkeys-random,5,yes,yes,yes,571,208,no,25,yes
yes,everysec,198,193mb,yes,yes,yes,,,,,,,,,,,,,,,2900mb,volatile-ttl,7,yes,no,no,326,213,no,30,yes
yes,everysec,183,29mb,no,no,no,,,,,,,,,,yes,26,81,8,80,2500mb,volatile-random,7,no,yes,no,489,250,yes,4,yes
yes,everysec,89,180mb,yes,no,yes,,,,,,,,,,,,,,,2400mb,allkeys-lru,3,yes,yes,no,476,210,no,37,yes
yes,everysec,104,28mb,yes,no,no,,,,,,,,,,,,,,,2000mb,allkeys-lfu,4,no,no,no,723,156,yes,24,yes
yes,no,130,147mb,yes,yes,yes,,,,,,,,,,,,,,,1400mb,allkeys-lru,7,no,no,yes,471,65,yes,5,no
yes,everysec,116,242mb,no,yes,yes,,,,,,,,,,yes,30,71,30,76,1900mb,volatile-random,7,no,yes,yes,657,195,yes,39,no
yes,always,93,226mb,no,no,yes,,,,,,,,,,yes,27,95,13,73,1700mb,volatile-ttl,6,no,yes,yes,385,103,no,3,yes
yes,everysec,134,246mb,no,yes,yes,,,,,,,,,,,,,,,2600mb,volatile-ttl,7,no,no,yes,256,197,no,22,yes
yes,always,175,240mb,no,yes,no,,,,,,,,,,yes,10,74,16,71,2900mb,volatile-random,4,no,yes,yes,300,43,yes,11,yes
yes,no,195,34mb,no,no,no,,,,,,,,,,,,,,,2700mb,allkeys-lru,5,no,yes,yes,440,201,yes,6,no
yes,no,65,44mb,yes,no,no,,,,,,,,,,,,,,,2100mb,allkeys-random,5,no,no,yes,371,84,no,6,yes
yes,no,196,241mb,no,no,no,,,,,,,,,,yes,12,90,26,71,2400mb,volatile-random,5,no,yes,no,595,107,yes,8,yes
yes,no,58,233mb,yes,no,yes,,,,,,,,,,yes,5,81,26,71,2500mb,volatile-lru,3,no,yes,yes,411,127,no,19,no
yes,always,192,53mb,no,yes,yes,,,,,,,,,,,,,,,1800mb,allkeys-lfu,3,yes,yes,no,280,213,yes,34,yes
yes,no,84,248mb,no,yes,no,,,,,,,,,,yes,5,88,30,85,1100mb,volatile-random,6,no,yes,yes,460,118,no,39,yes
yes,everysec,58,148mb,yes,no,yes,,,,,,,,,,yes,15,76,29,80,2800mb,volatile-ttl,3,no,yes,yes,731,62,no,18,yes
yes,no,129,79mb,no,no,no,,,,,,,,,,,,,,,1400mb,volatile-lfu,3,yes,no,no,667,115,yes,18,no
yes,always,113,61mb,yes,yes,yes,,,,,,,,,,,,,,,2300mb,volatile-lru,3,no,no,no,580,238,no,22,no
yes,everysec,68,205mb,yes,yes,no,,,,,,,,,,,,,,,1500mb,volatile-ttl,3,no,no,yes,322,185,yes,30,no
yes,always,143,70mb,yes,yes,no,,,,,,,,,,yes,29,87,12,86,2100mb,volatile-random,5,yes,no,no,560,86,yes,39,no
yes,everysec,160,144mb,yes,no,yes,,,,,,,,,,yes,14,97,30,72,2500mb,allkeys-random,3,yes,no,yes,699,249,yes,32,no
yes,always,97,43mb,no,yes,yes,,,,,,,,,,,,,,,2200mb,volatile-lfu,6,no,no,no,734,216,yes,34,no
yes,always,159,242mb,yes,yes,yes,,,,,,,,,,,,,,,2400mb,allkeys-lru,7,yes,no,yes,709,225,yes,13,yes
yes,always,50,89mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,volatile-lru,3,yes,no,yes,640,175,yes,21,yes
yes,no,190,250mb,yes,no,yes,,,,,,,,,,yes,18,88,11,86,1800mb,allkeys-random,5,no,no,no,634,229,no,30,no
yes,no,67,193mb,no,no,no,,,,,,,,,,yes,22,76,16,78,1000mb,volatile-ttl,3,no,no,no,290,172,no,27,no
yes,no,77,40mb,yes,no,yes,,,,,,,,,,yes,7,97,5,87,1500mb,volatile-lru,6,yes,no,no,495,235,yes,31,no
yes,always,192,76mb,yes,yes,yes,,,,,,,,,,yes,18,85,20,79,1600mb,volatile-lru,3,yes,no,yes,338,199,yes,32,no
yes,no,158,62mb,yes,no,no,,,,,,,,,,,,,,,1000mb,volatile-ttl,3,yes,yes,yes,291,116,yes,14,no
yes,always,101,99mb,no,yes,yes,,,,,,,,,,,,,,,2800mb,allkeys-random,6,yes,yes,no,425,91,no,37,no
yes,everysec,55,227mb,yes,no,no,,,,,,,,,,,,,,,2800mb,allkeys-lfu,3,no,yes,yes,616,127,no,8,yes
yes,everysec,65,156mb,no,no,no,,,,,,,,,,yes,13,76,11,80,1100mb,noeviction,3,yes,no,yes,279,185,yes,32,no
yes,everysec,183,89mb,yes,no,yes,,,,,,,,,,yes,3,78,7,70,2300mb,volatile-ttl,5,yes,no,yes,698,30,no,27,yes
yes,always,118,95mb,no,yes,yes,,,,,,,,,,yes,23,73,29,84,1800mb,allkeys-random,6,no,no,yes,543,32,no,38,yes
yes,no,99,192mb,yes,no,yes,,,,,,,,,,yes,20,90,17,74,1000mb,noeviction,4,yes,no,no,668,48,no,15,no
yes,everysec,171,53mb,yes,no,yes,,,,,,,,,,yes,15,86,30,79,1300mb,allkeys-random,7,no,no,no,596,27,yes,27,no
yes,no,121,39mb,no,yes,no,,,,,,,,,,,,,,,1800mb,allkeys-random,5,yes,no,yes,676,76,no,32,no
yes,no,71,99mb,no,yes,yes,,,,,,,,,,yes,13,96,2,73,1700mb,allkeys-random,6,no,no,yes,548,32,yes,18,no
yes,everysec,58,164mb,no,no,yes,,,,,,,,,,yes,4,97,24,90,2600mb,volatile-ttl,5,no,no,no,512,134,yes,1,yes
yes,always,79,114mb,yes,no,yes,,,,,,,,,,,,,,,2700mb,allkeys-lfu,6,no,yes,yes,461,94,no,11,no
yes,everysec,155,196mb,no,yes,yes,,,,,,,,,,yes,22,88,24,84,2800mb,noeviction,5,no,no,yes,639,66,no,38,yes
yes,always,154,56mb,yes,no,yes,,,,,,,,,,,,,,,1800mb,volatile-lfu,3,no,no,no,665,43,yes,38,yes
yes,always,182,226mb,no,yes,no,,,,,,,,,,,,,,,1200mb,allkeys-lru,4,no,yes,no,507,142,no,28,yes
yes,always,171,231mb,no,no,yes,,,,,,,,,,,,,,,1900mb,volatile-lru,4,no,no,yes,471,220,yes,1,yes
yes,no,186,57mb,no,no,yes,,,,,,,,,,,,,,,2700mb,allkeys-lfu,7,no,yes,yes,506,120,yes,9,yes
yes,no,194,173mb,no,no,yes,,,,,,,,,,yes,22,92,5,75,1000mb,allkeys-lfu,5,yes,yes,no,493,78,yes,6,no
yes,no,111,205mb,yes,no,yes,,,,,,,,,,yes,15,80,26,78,2200mb,allkeys-lru,6,yes,no,yes,440,76,yes,7,yes
yes,everysec,152,16mb,no,yes,no,,,,,,,,,,,,,,,2900mb,volatile-lru,4,yes,yes,yes,310,218,no,29,no
yes,no,192,129mb,yes,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-random,4,no,yes,yes,318,131,yes,29,yes
yes,always,158,91mb,yes,no,no,,,,,,,,,,,,,,,1700mb,noeviction,3,no,yes,no,626,81,no,2,no
yes,no,161,216mb,yes,yes,no,,,,,,,,,,yes,26,82,28,71,1300mb,volatile-ttl,4,yes,no,yes,449,253,no,29,yes
yes,everysec,80,20mb,no,no,no,,,,,,,,,,yes,24,90,9,86,1700mb,volatile-lru,4,yes,yes,no,303,165,no,21,yes
yes,always,68,217mb,yes,no,no,,,,,,,,,,yes,23,77,4,82,1100mb,volatile-lru,5,no,yes,yes,352,54,no,20,no
yes,no,91,73mb,no,no,no,,,,,,,,,,,,,,,2500mb,volatile-lru,3,no,no,yes,388,63,yes,10,no
yes,everysec,95,130mb,no,yes,yes,,,,,,,,,,yes,20,95,6,74,1500mb,noeviction,7,no,yes,yes,598,89,yes,24,yes
yes,everysec,186,228mb,yes,no,no,,,,,,,,,,yes,9,83,18,87,1500mb,volatile-lfu,5,yes,yes,no,435,241,yes,8,no
yes,always,125,34mb,no,yes,no,,,,,,,,,,,,,,,2000mb,volatile-random,6,no,yes,no,657,231,no,14,no
yes,always,98,216mb,no,yes,yes,,,,,,,,,,yes,6,88,27,82,2300mb,allkeys-lfu,4,yes,yes,no,524,87,yes,27,yes
yes,no,74,16mb,yes,no,yes,,,,,,,,,,yes,27,96,21,76,1600mb,volatile-lfu,4,no,no,no,513,142,yes,39,yes
yes,everysec,159,17mb,yes,yes,yes,,,,,,,,,,,,,,,1300mb,volatile-ttl,6,no,no,yes,645,223,no,4,no
yes,no,148,120mb,no,yes,yes,,,,,,,,,,,,,,,1300mb,allkeys-lfu,7,yes,yes,no,369,93,no,9,yes
yes,always,86,92mb,yes,yes,no,,,,,,,,,,yes,8,71,15,90,1300mb,volatile-lru,3,yes,no,no,554,158,no,32,yes
yes,everysec,96,227mb,yes,yes,no,,,,,,,,,,,,,,,2100mb,volatile-lfu,4,no,yes,yes,487,152,yes,3,no
yes,always,85,142mb,no,yes,yes,,,,,,,,,,,,,,,1800mb,volatile-random,3,no,no,yes,394,64,yes,17,no
yes,everysec,171,45mb,yes,no,no,,,,,,,,,,yes,9,76,12,90,2600mb,allkeys-random,3,yes,yes,no,576,180,no,12,no
yes,everysec,140,118mb,no,yes,yes,,,,,,,,,,,,,,,1000mb,volatile-random,7,no,yes,no,555,18,yes,24,no
yes,always,122,138mb,yes,yes,yes,,,,,,,,,,yes,25,72,13,82,1600mb,volatile-ttl,7,no,no,no,551,144,no,7,no
yes,always,194,238mb,no,no,no,,,,,,,,,,yes,26,85,24,72,2900mb,allkeys-lfu,7,no,yes,yes,736,230,yes,1,no
yes,always,177,141mb,yes,yes,yes,,,,,,,,,,,,,,,1700mb,volatile-ttl,6,no,yes,no,525,244,yes,12,no
yes,no,194,39mb,no,no,no,,,,,,,,,,yes,9,89,16,89,1700mb,volatile-lru,7,no,yes,yes,413,112,no,9,no
yes,no,106,185mb,yes,yes,yes,,,,,,,,,,yes,21,83,25,81,1700mb,volatile-lfu,6,yes,no,no,528,109,no,4,no
yes,everysec,98,35mb,no,no,yes,,,,,,,,,,,,,,,2500mb,allkeys-lfu,4,no,no,yes,627,95,no,7,no
yes,always,78,34mb,no,yes,no,,,,,,,,,,,,,,,1500mb,allkeys-random,7,yes,no,yes,350,43,yes,14,yes
yes,no,52,115mb,yes,yes,no,,,,,,,,,,,,,,,2000mb,allkeys-lfu,5,yes,yes,yes,436,132,no,22,yes
yes,always,185,51mb,no,yes,yes,,,,,,,,,,,,,,,1200mb,allkeys-lfu,4,yes,yes,no,652,228,yes,37,yes
yes,everysec,155,21mb,yes,no,no,,,,,,,,,,,,,,,2000mb,volatile-lfu,7,yes,no,no,454,156,yes,9,no
yes,everysec,107,86mb,yes,no,yes,,,,,,,,,,yes,4,71,10,70,1100mb,allkeys-random,3,no,no,yes,686,22,yes,7,yes
yes,always,97,185mb,no,yes,no,,,,,,,,,,yes,12,75,25,71,1000mb,volatile-ttl,6,yes,no,yes,663,217,yes,9,no
yes,always,100,212mb,yes,yes,no,,,,,,,,,,,,,,,1200mb,allkeys-lru,6,yes,yes,yes,510,107,yes,13,yes
yes,always,52,207mb,no,no,no,,,,,,,,,,yes,6,91,4,75,1100mb,allkeys-lfu,7,yes,no,yes,623,85,no,32,no
yes,everysec,100,234mb,no,yes,no,,,,,,,,,,,,,,,1100mb,allkeys-lru,4,yes,no,yes,367,172,yes,10,yes
yes,no,106,198mb,yes,no,yes,,,,,,,,,,yes,16,82,7,81,1900mb,volatile-ttl,4,yes,yes,yes,705,204,yes,17,no
yes,everysec,108,163mb,yes,no,no,,,,,,,,,,yes,7,85,23,71,2800mb,allkeys-lru,3,no,yes,yes,316,236,yes,4,no
yes,always,136,217mb,no,yes,no,,,,,,,,,,yes,27,95,1,72,2900mb,volatile-ttl,5,no,no,yes,335,59,no,36,yes
yes,no,117,220mb,yes,yes,yes,,,,,,,,,,,,,,,2100mb,volatile-lfu,5,yes,no,yes,633,184,no,38,yes
yes,everysec,163,148mb,yes,yes,no,,,,,,,,,,yes,27,100,14,89,2700mb,allkeys-lfu,3,no,no,no,510,198,no,12,no
yes,always,166,125mb,no,no,yes,,,,,,,,,,yes,12,86,11,72,2500mb,volatile-lfu,5,yes,yes,no,517,236,no,20,no
yes,everysec,82,109mb,no,no,yes,,,,,,,,,,yes,21,84,1,86,2700mb,allkeys-random,3,no,yes,yes,330,106,no,1,yes
yes,no,152,185mb,no,no,no,,,,,,,,,,,,,,,2700mb,volatile-lfu,6,yes,no,yes,557,201,no,13,no
yes,always,121,48mb,yes,no,no,,,,,,,,,,,,,,,1100mb,volatile-random,7,no,yes,no,709,29,no,32,no
yes,everysec,139,54mb,no,no,no,,,,,,,,,,yes,6,85,22,77,2100mb,volatile-random,4,yes,yes,yes,267,129,yes,3,no
yes,no,62,61mb,yes,no,no,,,,,,,,,,yes,16,91,29,70,1000mb,allkeys-lfu,5,yes,no,yes,540,143,yes,26,no
yes,everysec,82,109mb,no,no,yes,,,,,,,,,,yes,4,91,28,86,1200mb,noeviction,5,yes,yes,yes,468,221,yes,2,yes
yes,always,99,115mb,no,yes,yes,,,,,,,,,,,,,,,2400mb,volatile-ttl,6,no,yes,yes,423,99,yes,34,no
yes,always,79,202mb,no,no,yes,,,,,,,,,,yes,14,72,14,86,1400mb,volatile-random,7,no,no,no,657,163,no,8,yes
yes,everysec,172,16mb,yes,yes,no,,,,,,,,,,,,,,,1700mb,noeviction,3,yes,no,no,304,221,no,10,yes
yes,always,186,220mb,no,no,no,,,,,,,,,,,,,,,1500mb,allkeys-lru,4,no,yes,no,261,20,no,29,no
yes,always,156,62mb,yes,no,no,,,,,,,,,,,,,,,2300mb,volatile-ttl,7,yes,no,no,606,206,no,23,no
yes,no,74,21mb,yes,yes,yes,,,,,,,,,,yes,12,87,20,76,1900mb,volatile-ttl,5,no,no,no,461,39,yes,12,yes
yes,everysec,58,171mb,yes,no,yes,,,,,,,,,,yes,28,83,13,74,2300mb,allkeys-random,7,yes,no,no,623,123,no,7,yes
yes,no,191,86mb,yes,yes,yes,,,,,,,,,,yes,2,98,12,72,1600mb,noeviction,6,yes,yes,yes,469,232,yes,29,yes
yes,no,101,242mb,yes,no,yes,,,,,,,,,,yes,29,100,27,83,1100mb,noeviction,4,yes,yes,no,603,214,no,16,yes
yes,always,120,171mb,yes,no,yes,,,,,,,,,,,,,,,2000mb,volatile-random,5,no,yes,yes,562,166,yes,35,no
yes,everysec,123,246mb,yes,yes,yes,,,,,,,,,,yes,17,75,8,87,1900mb,volatile-random,3,no,no,yes,338,98,no,13,yes
yes,everysec,52,105mb,yes,no,no,,,,,,,,,,yes,8,89,6,81,2200mb,volatile-ttl,4,no,no,yes,620,204,yes,18,yes
yes,always,189,133mb,no,no,no,,,,,,,,,,,,,,,2200mb,volatile-ttl,7,no,yes,no,594,98,yes,19,no
yes,always,128,89mb,no,yes,no,,,,,,,,,,,,,,,2400mb,allkeys-random,6,no,yes,yes,425,236,no,29,yes
yes,everysec,196,153mb,yes,no,yes,,,,,,,,,,yes,21,100,16,81,2800mb,volatile-ttl,3,no,yes,no,393,208,yes,25,yes
yes,everysec,108,27mb,yes,yes,yes,,,,,,,,,,yes,16,95,4,74,1200mb,volatile-lru,7,no,no,yes,711,37,no,18,yes
yes,everysec,126,46mb,no,no,no,,,,,,,,,,,,,,,1100mb,volatile-ttl,3,yes,no,yes,414,135,no,20,yes
yes,everysec,189,128mb,no,yes,no,,,,,,,,,,,,,,,2000mb,noeviction,4,yes,no,no,487,75,yes,16,no
yes,always,105,141mb,no,no,no,,,,,,,,,,yes,24,97,5,86,1600mb,allkeys-lfu,6,no,yes,yes,674,61,yes,34,no
yes,everysec,96,181mb,no,yes,yes,,,,,,,,,,yes,12,84,7,81,2900mb,noeviction,4,yes,yes,yes,369,85,yes,14,no
yes,always,127,36mb,yes,no,yes,,,,,,,,,,,,,,,1700mb,allkeys-lru,4,yes,yes,no,446,57,no,28,no
yes,no,74,23mb,no,yes,yes,,,,,,,,,,,,,,,2400mb,allkeys-lfu,3,no,yes,no,493,186,yes,38,no
yes,everysec,125,90mb,yes,no,no,,,,,,,,,,,,,,,2000mb,allkeys-random,4,no,no,no,288,44,no,24,no
yes,no,200,216mb,yes,no,yes,,,,,,,,,,,,,,,1300mb,volatile-lfu,3,yes,no,yes,734,40,yes,38,no
yes,always,154,241mb,yes,yes,yes,,,,,,,,,,yes,27,79,12,80,2700mb,noeviction,7,no,yes,no,677,216,no,32,no
yes,no,92,105mb,no,no,yes,,,,,,,,,,yes,27,85,5,70,1400mb,allkeys-lfu,4,no,no,no,463,61,no,33,yes
yes,everysec,144,121mb,yes,yes,no,,,,,,,,,,yes,5,92,22,85,1300mb,volatile-random,4,no,yes,no,355,73,yes,22,yes
yes,no,156,189mb,yes,yes,no,,,,,,,,,,,,,,,2000mb,volatile-lfu,5,no,yes,yes,476,202,yes,30,no
yes,always,130,44mb,yes,yes,yes,,,,,,,,,,yes,3,93,28,82,1600mb,noeviction,5,yes,no,yes,750,159,no,30,no
yes,everysec,148,208mb,yes,no,no,,,,,,,,,,,,,,,1100mb,volatile-lru,6,no,yes,no,556,72,no,31,yes
yes,no,149,145mb,no,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-lfu,3,yes,no,no,575,241,no,3,yes
yes,everysec,131,192mb,no,no,no,,,,,,,,,,yes,14,71,18,89,1700mb,noeviction,5,no,yes,yes,666,140,no,7,no
yes,everysec,188,144mb,yes,no,yes,,,,,,,,,,,,,,,1900mb,volatile-lfu,6,yes,yes,no,702,165,yes,39,no
yes,always,146,203mb,no,no,yes,,,,,,,,,,yes,12,90,21,75,2800mb,allkeys-lru,4,yes,yes,yes,547,110,no,37,yes
yes,no,184,101mb,yes,yes,yes,,,,,,,,,,,,,,,2500mb,volatile-random,4,no,yes,yes,415,52,yes,23,no
yes,no,109,51mb,no,no,no,,,,,,,,,,yes,17,70,1,73,2200mb,volatile-lfu,5,no,no,no,585,153,no,29,yes
yes,everysec,128,65mb,no,yes,yes,,,,,,,,,,,,,,,2900mb,allkeys-lfu,7,no,no,yes,710,256,no,27,yes
yes,no,73,165mb,no,yes,no,,,,,,,,,,,,,,,2100mb,allkeys-lfu,6,yes,yes,yes,264,129,yes,37,yes
yes,everysec,148,175mb,yes,no,no,,,,,,,,,,yes,2,90,20,80,2000mb,noeviction,7,yes,yes,yes,615,232,yes,23,yes
yes,always,97,58mb,yes,yes,no,,,,,,,,,,yes,16,91,30,89,1600mb,volatile-random,4,no,yes,no,665,72,no,22,yes
yes,no,196,179mb,yes,yes,no,,,,,,,,,,,,,,,2500mb,volatile-lfu,5,yes,no,yes,598,50,no,40,no
yes,no,102,93mb,yes,yes,no,,,,,,,,,,,,,,,2400mb,allkeys-lfu,3,no,no,yes,742,21,yes,27,no
yes,everysec,155,206mb,no,no,no,,,,,,,,,,,,,,,2100mb,allkeys-lfu,3,no,yes,yes,461,92,yes,20,no
yes,everysec,148,122mb,yes,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-ttl,4,no,no,yes,689,173,yes,2,yes
yes,everysec,109,142mb,no,no,yes,,,,,,,,,,yes,7,76,21,75,1300mb,volatile-ttl,4,no,no,no,319,168,no,28,no
yes,everysec,163,248mb,no,no,no,,,,,,,,,,yes,4,81,16,83,1900mb,allkeys-lru,3,yes,yes,yes,494,163,yes,31,yes
yes,always,119,21mb,no,yes,no,,,,,,,,,,yes,20,89,12,82,2700mb,volatile-lfu,5,no,no,yes,455,136,no,19,no
yes,always,142,123mb,no,no,no,,,,,,,,,,yes,10,86,15,81,2100mb,volatile-lfu,7,no,yes,no,316,156,no,21,no
yes,no,186,75mb,yes,no,no,,,,,,,,,,,,,,,1900mb,allkeys-lru,6,no,yes,no,358,216,yes,35,yes
yes,always,73,27mb,no,no,no,,,,,,,,,,,,,,,2100mb,volatile-random,6,yes,yes,no,668,79,yes,28,yes
yes,everysec,146,133mb,no,no,yes,,,,,,,,,,,,,,,1500mb,noeviction,3,yes,no,no,529,170,no,28,yes
yes,no,66,134mb,yes,no,no,,,,,,,,,,yes,11,97,21,85,2800mb,volatile-random,6,no,yes,no,693,185,yes,35,no
yes,always,60,83mb,yes,no,no,,,,,,,,,,,,,,,2900mb,allkeys-random,5,no,no,no,337,220,yes,19,yes
yes,no,171,195mb,no,no,yes,,,,,,,,,,,,,,,2100mb,allkeys-lfu,3,no,no,yes,388,89,no,5,yes
yes,everysec,69,225mb,no,no,yes,,,,,,,,,,yes,25,73,26,71,1100mb,allkeys-random,6,yes,no,yes,391,195,yes,32,no
yes,everysec,157,210mb,yes,no,no,,,,,,,,,,yes,26,88,2,86,2000mb,allkeys-random,3,yes,no,yes,645,147,no,18,yes
yes,no,55,123mb,yes,no,yes,,,,,,,,,,,,,,,1000mb,allkeys-lru,7,no,no,yes,470,155,no,15,yes
yes,everysec,70,58mb,yes,yes,yes,,,,,,,,,,,,,,,1900mb,volatile-random,3,yes,yes,no,681,97,no,39,no
yes,everysec,188,147mb,yes,yes,no,,,,,,,,,,,,,,,2900mb,noeviction,5,yes,no,yes,341,124,yes,10,no
yes,everysec,194,190mb,no,yes,no,,,,,,,,,,yes,29,90,8,90,1500mb,volatile-lru,4,no,no,no,552,173,yes,15,yes
yes,everysec,121,247mb,yes,no,yes,,,,,,,,,,yes,11,75,15,74,1500mb,allkeys-lfu,3,yes,yes,yes,311,120,no,27,yes
yes,everysec,146,22mb,yes,no,yes,,,,,,,,,,,,,,,2600mb,noeviction,7,no,no,yes,662,62,no,21,yes
yes,everysec,63,196mb,yes,yes,yes,,,,,,,,,,,,,,,1700mb,allkeys-random,7,no,no,yes,510,150,no,20,no
yes,no,77,23mb,no,yes,no,,,,,,,,,,,,,,,1400mb,noeviction,4,no,yes,no,463,44,yes,27,no
yes,no,69,171mb,yes,no,no,,,,,,,,,,,,,,,1800mb,allkeys-random,4,no,yes,no,599,111,yes,40,yes
yes,always,70,105mb,no,yes,no,,,,,,,,,,yes,27,88,4,79,2900mb,volatile-lru,4,yes,no,yes,359,104,no,36,no
yes,always,167,194mb,yes,yes,yes,,,,,,,,,,yes,5,95,25,71,1000mb,allkeys-lfu,5,no,no,no,712,134,yes,24,yes
yes,no,139,125mb,no,yes,no,,,,,,,,,,,,,,,2000mb,volatile-ttl,6,no,yes,no,565,76,no,23,no
yes,everysec,63,102mb,no,no,yes,,,,,,,,,,yes,16,71,7,78,1600mb,volatile-random,5,no,no,yes,587,161,yes,2,yes
yes,everysec,161,223mb,no,no,yes,,,,,,,,,,,,,,,1400mb,allkeys-random,6,yes,yes,no,482,167,no,14,no
yes,always,179,192mb,no,no,yes,,,,,,,,,,,,,,,1600mb,volatile-random,3,yes,yes,no,469,75,no,35,no
yes,always,129,186mb,no,yes,yes,,,,,,,,,,yes,16,96,17,72,1700mb,noeviction,5,yes,no,no,394,163,yes,30,yes
yes,always,176,169mb,yes,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-lru,5,no,no,no,480,225,yes,4,no
yes,no,89,16mb,no,no,no,,,,,,,,,,,,,,,1700mb,allkeys-lfu,5,no,no,no,644,110,no,16,yes
yes,always,117,98mb,yes,yes,yes,,,,,,,,,,,,,,,1000mb,allkeys-random,4,no,yes,no,273,184,yes,14,yes
yes,everysec,51,101mb,no,no,yes,,,,,,,,,,,,,,,2700mb,allkeys-lru,3,yes,no,no,748,171,yes,22,yes
yes,everysec,59,27mb,no,yes,yes,,,,,,,,,,,,,,,2700mb,volatile-random,7,no,yes,no,402,188,yes,15,no
yes,no,99,154mb,yes,no,yes,,,,,,,,,,,,,,,1400mb,volatile-random,4,yes,yes,no,574,63,no,38,yes
